institucion,binarizada_constraint,binarizada_constraint_pct,binarizada_constraint_residual,binarizada_constraint_z_nulo,binarizada_effective_size,binarizada_effective_size_nx,binarizada_effective_size_pct,binarizada_efficiency,binarizada_hierarchy,binarizada_caso_borde,ponderada_constraint,ponderada_constraint_pct,ponderada_constraint_residual,ponderada_constraint_z_nulo,ponderada_effective_size,ponderada_effective_size_nx,ponderada_effective_size_pct,ponderada_efficiency,ponderada_hierarchy,ponderada_caso_borde,grado,grado_ponderado,betweenness_binaria,betweenness_binaria_pct,betweenness_ponderada,betweenness_ponderada_pct,closeness,clustering_local
INSTITUTO NACIONAL DE DEPORTES DE CHILE,0.021004856796398314,34.954407294832826,,,7.948148148147995,7.948148148147995,64.13373860182371,0.05887517146776292,0.0,normal,0.11803158980186787,18.84498480243161,-0.003160110115696585,-1.249209381611498,80.35634377661873,121.79484546349003,66.8693009118541,0.5952321761231018,0.0013874843546333668,normal,135,210033,7.48160466636358e-05,67.37967914438502,0.0,49.19786096256685,0.5533736873856095,0.9481481481481482
MINISTERIO DEL INTERIOR,0.020936615637184682,32.52279635258359,,,10.038167938931135,10.038167938931126,66.56534954407294,0.07662723617504684,0.0,normal,0.11488502947723682,11.55015197568389,-0.007303189295265147,-1.475902528510855,80.09592281885129,117.6510928404104,66.56534954407294,0.6114192581591702,0.001388743679503453,normal,131,203270,0.00010799111537865551,70.58823529411765,0.0,49.19786096256685,0.5491735075952064,0.93047563123899
HOSPITAL REGIONAL DE ARICA Y PARINACOTA DR. JUAN NOE CREVANI,0.02149063983982577,46.504559270516715,,,4.557692307692433,4.557692307692432,58.662613981762924,0.04382396449704262,0.0,normal,0.12839868823871461,50.75987841945289,-0.0014365522516087414,-1.0612014694298597,59.38615004612583,91.19692355639472,54.1033434650456,0.5710206735204406,0.0017945275694561205,normal,104,201965,7.200455561288147e-05,67.11229946524064,0.0,49.19786096256685,0.5224087337593389,0.9654592979835698
SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES,0.021065606861277505,35.86626139817629,,,8.396825396825697,8.396825396825703,64.74164133738601,0.06664147140337855,0.0,normal,0.1084916296213356,1.21580547112462,-0.014985925158305546,-1.3028970078989555,79.70820571439108,112.62230059415992,66.26139817629179,0.6326048072570721,0.0013222334052391178,normal,126,192231,8.558798675505003e-05,68.71657754010695,0.0,49.19786096256685,0.544012102448635,0.9408253968253968
MINISTERIO SECRETARIA GENERAL DE GOBIERNO,0.020957360591342213,33.43465045592705,,,9.118518518518368,9.118518518518364,65.95744680851064,0.06754458161865458,0.0,normal,0.10594815383578855,0.303951367781155,-0.015243546081775902,-0.7792090202888887,86.44739944888573,121.48633873228376,69.6048632218845,0.6403511070287832,0.0012452428007943652,normal,135,186800,8.804006418904075e-05,68.98395721925134,0.0,49.19786096256685,0.5533736873856095,0.9394140409065782
CORPORACION DE ASISTENCIA JUDICIAL DE LA REGION DEL BIOBIO,0.021387361620893136,44.37689969604863,,,3.290909090909381,3.290909090909377,55.92705167173252,0.029917355371903463,0.0,normal,0.1237406794460821,36.474164133738604,-0.004236218619983342,-1.5215633444887482,63.66489743359644,97.02701487483087,56.53495440729483,0.5787717948508767,0.0016596610869183603,normal,110,179717,1.898696514226707e-05,60.16042780748663,0.0,49.19786096256685,0.5281285374136383,0.9789824854045037
SERVICIO DE SALUD LIBERTADOR GENERAL BERNARDO O'HIGGINS,0.021542414344429103,47.11246200607903,,,3.3999999999999364,3.399999999999937,56.23100303951368,0.033999999999999364,0.0,normal,0.13195170483628685,62.61398176291794,0.0008170133168452498,-0.8909789849522175,55.584121318790416,87.18515792797089,51.06382978723404,0.5558412131879041,0.0018940784099383777,normal,100,178731,3.458589005742032e-05,61.76470588235294,0.0,49.19786096256685,0.5186638682843616,0.9757575757575757
MUNICIPALIDAD DE VINA DEL MAR,0.021019610394718828,35.25835866261398,,,6.952380952381263,6.952380952381263,63.22188449848024,0.0551776266062005,0.0,normal,0.11932097214819451,23.70820668693009,-0.004156582631446637,-0.8828581807961617,74.69880365968567,112.88610866659413,64.74164133738601,0.5928476480927434,0.0014717914310734205,normal,126,177350,6.37623692313401e-05,66.57754010695187,0.0,49.19786096256685,0.544012102448635,0.9523809523809523
SERVICIO DE SALUD METROPOLITANO SUR,0.02129066537733688,42.857142857142854,,,1.7307692307693632,1.7307692307693632,48.632218844984806,0.016642011834320798,0.0,normal,0.12783258924053553,48.93617021276596,-0.0020026512497878235,-1.3254011309070979,59.26523583238159,91.09475684486716,53.799392097264445,0.569858036849823,0.0017619952623197492,normal,104,169663,7.354188928987375e-06,55.3475935828877,0.0,49.19786096256685,0.5224087337593389,0.9929051530993278
SERVICIO NACIONAL DEL ADULTO MAYOR,0.02121922185766356,41.03343465045592,,,3.27118644067817,3.271186440678176,55.62310030395137,0.027721918988798052,0.0,normal,0.12803328534835368,50.15197568389058,0.002382377526904844,-1.131851976797338,66.9687964962724,104.97421840187313,58.05471124620061,0.5675321736972238,0.0016720602330279795,normal,118,165276,1.8742084739142713e-05,59.893048128342244,0.0,49.19786096256685,0.5359526638938403,0.9805881500796755
