institucion,binarizada_constraint,binarizada_constraint_pct,binarizada_constraint_residual,binarizada_constraint_z_nulo,binarizada_effective_size,binarizada_effective_size_nx,binarizada_effective_size_pct,binarizada_efficiency,binarizada_hierarchy,binarizada_caso_borde,ponderada_constraint,ponderada_constraint_pct,ponderada_constraint_residual,ponderada_constraint_z_nulo,ponderada_effective_size,ponderada_effective_size_nx,ponderada_effective_size_pct,ponderada_efficiency,ponderada_hierarchy,ponderada_caso_borde,grado,grado_ponderado,betweenness_binaria,betweenness_binaria_pct,betweenness_ponderada,betweenness_ponderada_pct,closeness,clustering_local
CARABINEROS DE CHILE,0.017368559568685563,1.5197568389057752,,,175.8066666666668,175.80666666666679,95.44072948328267,0.5860222222222227,0.0,normal,0.13297411614666474,67.17325227963525,0.03823837697499066,-0.16534355765021905,165.48759337330515,287.21094725291584,94.22492401215806,0.5516253112443504,0.0011175032951877251,normal,300,27060283,0.009479306382573785,95.45454545454545,0.0,49.19786096256685,0.8084202192812117,0.4153623188405797
SUBSECRETARIA DE SALUD PUBLICA,0.017374546669022804,2.43161094224924,,,175.73333333333343,175.73333333333343,94.83282674772036,0.5857777777777781,0.0,normal,0.1349467716398899,74.46808510638297,0.040211032468215835,-0.10678911524058889,164.32895490786322,287.2445830436633,93.61702127659575,0.5477631830262107,0.0011409369172736682,normal,300,26472155,0.009209847511792886,94.91978609625669,0.0,49.19786096256685,0.8084202192812117,0.4156075808249721
SERVICIO ELECTORAL,0.017377143366904674,3.343465045592705,,,186.24675324675337,186.24675324675326,96.65653495440729,0.6046972508011473,0.0,normal,0.13249908469147895,64.74164133738601,0.03863528411110434,-0.14851170288575352,170.97603622746595,295.1875465872284,95.44072948328267,0.5551170007385259,0.0010845258971986075,normal,308,24799096,0.01157577892726898,97.05882352941177,0.0,49.19786096256685,0.826898395721925,0.39659038030373533
E-CERT CHILE,0.017347187558854574,0.303951367781155,,,181.105263157895,181.10526315789494,96.35258358662614,0.5957409972299178,0.0,normal,0.13046573052817242,56.53495440729483,0.03616882895396767,-0.1927867741844655,169.9801237224253,291.1426381720825,95.13677811550151,0.5591451438237675,0.00109044937746257,normal,304,24626676,0.010833884816730577,96.52406417112299,0.0,49.19786096256685,0.8175549110245023,0.4055931908980372
SERVICIO DE TESORERIAS,0.017371638519960524,2.127659574468085,,,186.30519480519487,186.30519480519482,96.96048632218846,0.6048869961207626,0.0,normal,0.13020798309715473,56.23100303951368,0.03634418251678012,-0.1337855656905992,172.6043742968572,295.1305866422296,96.04863221884499,0.5604038126521338,0.0010717223215011011,normal,308,22659487,0.011863831105975064,97.32620320855615,0.0,49.19786096256685,0.826898395721925,0.39640001692118954
SERVICIO NACIONAL DEL CONSUMIDOR,0.017367791232787987,1.21580547112462,,,175.77333333333348,175.77333333333345,95.13677811550151,0.5859111111111116,0.0,normal,0.12666208798599546,45.2887537993921,0.03192634881432138,-0.32319686366693623,171.0830480336977,287.07851068805326,95.74468085106383,0.5702768267789924,0.0010654410051142496,normal,300,18959658,0.009361393240858547,95.18716577540107,0.0,49.19786096256685,0.8084202192812117,0.4154738015607581
SUPERINTENDENCIA DE SEGURIDAD SOCIAL,0.017395315544771847,5.167173252279635,,,165.60958904109535,165.60958904109563,93.3130699088146,0.5671561268530663,0.0,normal,0.13239128670130376,64.13373860182371,0.036760040198773214,-0.25754959266511035,162.30497259254702,279.130173979563,92.40121580547113,0.55583894723475,0.0011438631199582707,normal,292,17945428,0.007853230154206085,93.85026737967914,0.0,49.19786096256685,0.7907498319745185,0.43433130913712753
SUBSECRETARIA DE TRANSPORTES,0.01739297332637244,4.5592705167173255,,,164.28522336769765,164.2852233676977,92.70516717325228,0.5645540321914009,0.0,normal,0.1307159460990017,57.446808510638306,0.0349710399507496,-0.26213122995303006,162.0097591207977,278.07115979954614,92.09726443768997,0.5567345674254216,0.0011193644115857747,normal,291,16384417,0.0076447032278029094,93.31550802139037,0.0,49.19786096256685,0.7885952002797652,0.436947505628629
SUBSECRETARIA DEL TRABAJO,0.017515138932095182,9.72644376899696,,,147.20216606498153,147.20216606498153,90.27355623100304,0.5314157619674423,0.0,normal,0.1356524523797369,75.37993920972644,0.03827395987618523,-0.290594837175663,151.69529766390224,264.1195351504471,89.96960486322189,0.5476364536602969,0.00120911350911678,normal,277,16106602,0.0059498061801253836,91.44385026737967,0.0,49.19786096256685,0.7596179488259154,0.470282007010935
SUBSECRETARIA DE REDES ASISTENCIALES,0.01739717929267482,5.47112462006079,,,163.0344827586206,163.0344827586205,92.40121580547113,0.5621878715814503,0.0,normal,0.13085620520922228,58.662613981762924,0.03499724815924238,-0.28608818805895186,162.00170552780642,277.0938909342087,91.7933130699088,0.5586265707855393,0.0011147341913929033,normal,290,15933562,0.007529081341340845,93.04812834224599,0.0,49.19786096256685,0.7864522785398744,0.4393270492781291
BPO ADVISORS SPA,0.017394011623015633,4.86322188449848,,,166.79522184300316,166.7952218430031,93.61702127659575,0.5692669687474511,0.0,normal,0.12957640899233722,54.7112462006079,0.034058433554784606,-0.3193153824012054,163.69553947987993,280.04100764826865,93.00911854103343,0.5586878480541977,0.0011112514539351585,normal,293,15875669,0.007907096124843829,94.11764705882352,0.0,49.19786096256685,0.7929162698703391,0.432208144373276
SUBSECRETARIA DE VIVIENDA Y URBANISMO,0.017408183851861953,6.079027355623101,,,162.04498269896152,162.0449826989617,92.09726443768997,0.5607092826953686,0.0,normal,0.13353430935448046,69.6048632218845,0.037560907443780905,-0.20125010195268273,160.50292657268187,276.1233066688325,90.88145896656535,0.5553734483483802,0.001142250520774788,normal,289,15002592,0.007648989390592621,93.58288770053476,0.0,49.19786096256685,0.7843209715519615,0.44081603229527105
E-SIGN S.A.,0.017415993927129298,6.990881458966565,,,160.40277777777808,160.40277777777817,91.48936170212765,0.5569540895061739,0.0,normal,0.13180047104585085,62.31003039513677,0.03571222758434675,-0.2751749978046335,159.13628862042154,275.05471267366937,90.5775075987842,0.5525565577097971,0.00113914093438408,normal,288,14533629,0.007090950719919872,92.24598930481284,0.0,49.19786096256685,0.7822011851423616,0.44458962446767325
SUBSECRETARIA DE EDUCACION,0.01756759143702818,10.33434650455927,,,141.24264705882374,141.2426470588238,89.66565349544074,0.5192744377162637,0.0,normal,0.1330510281185967,67.78115501519757,0.035069026137281634,-0.3553183199424146,150.6727446606907,259.1301655495302,89.05775075987842,0.5539439141937158,0.0011897731396433167,normal,272,14447226,0.005490999362248828,91.17647058823529,0.0,49.19786096256685,0.7497783380898285,0.48249945734751465
SUBSECRETARIA DE ENERGIA,0.017675587470222926,11.246200607902736,,,129.7786259541988,129.7786259541988,88.75379939209726,0.4953382670007587,0.0,normal,0.15273487423101406,88.44984802431611,0.05351183749354829,-0.03725463660956584,134.75931611765444,249.1649259267226,86.01823708206688,0.5143485348002078,0.0013741675864265683,normal,262,13188349,0.005192803436273162,90.64171122994652,0.0,49.19786096256685,0.7308445416734186,0.5065953028574771
SERVICIO AGRICOLA Y GANADERO,0.017376749064355823,3.0395136778115504,,,164.5945017182131,164.59450171821314,93.00911854103343,0.5656168443924849,0.0,normal,0.1278553745486854,49.24012158054711,0.0321104684004333,-0.3465254068061104,164.12046427038737,277.9312224571862,93.3130699088146,0.5639878497264171,0.001092855216365121,normal,291,12812521,0.00834006832069461,94.38502673796792,0.0,49.19786096256685,0.7885952002797652,0.435881028557886
SUBSECRETARIA DE ECONOMIA Y EMPRESAS DE MENOR TAMANO,0.017403714360154185,5.775075987841945,,,160.5555555555558,160.5555555555559,91.7933130699088,0.5574845679012355,0.0,normal,0.12372729360928769,36.17021276595745,0.02763905014778359,-0.4243522296346907,166.3653930083281,274.9072303642966,94.52887537993921,0.5776576146122504,0.0010814685421862151,normal,288,12431577,0.007275963771011009,92.51336898395722,0.0,49.19786096256685,0.7822011851423616,0.4440572977158343
MINISTERIO PUBLICO,0.017415010443551784,6.68693009118541,,,160.37500000000028,160.37500000000037,91.1854103343465,0.5568576388888898,0.0,normal,0.12755441326451086,48.02431610942249,0.03146616980300676,-0.3598691544953824,163.00468347066277,274.99208893595767,92.70516717325228,0.5659884842731346,0.0010982427627103059,normal,288,12262616,0.0070662091462056495,91.97860962566845,0.0,49.19786096256685,0.7822011851423616,0.44468641114982577
DIRECCION NACIONAL DEL SERVICIO CIVIL,0.017347282221082058,0.60790273556231,,,179.95709570957067,179.95709570957084,96.04863221884499,0.5939178076223455,0.0,normal,0.12054244306254751,26.13981762917933,0.026136375807258097,-0.4207489663458543,180.05951583758574,289.89692483287837,98.48024316109422,0.5942558278468176,0.0010141539390067635,normal,303,10580556,0.011010101760358704,96.79144385026738,0.0,49.19786096256685,0.8152519394441515,0.40742683539877167
ACEPTA.COM S.A.,0.01762333796618785,10.94224924012158,,,132.30566037735852,132.30566037735846,89.05775075987842,0.4992666429334284,0.0,normal,0.13282222153712148,65.95744680851064,0.03397640049750553,-0.42286425490733676,145.63265527537112,252.0137504370756,88.44984802431611,0.5495571897183816,0.0012150442883600372,normal,265,9804667,0.004710745291054207,90.10695187165776,0.0,49.19786096256685,0.7364235076403913,0.5026300743281875
SUBSECRETARIA DE JUSTICIA,0.01775979648324712,11.55015197568389,,,121.546875,121.546875,88.44984802431611,0.47479248046875,0.0,normal,0.13532443128971544,75.07598784194529,0.03533382923778483,-0.4361561511915633,140.29246788568886,243.06380381723918,87.53799392097264,0.5480174526784721,0.0012680353012221156,normal,256,9465273,0.004002820653697987,89.57219251336899,0.0,49.19786096256685,0.7199364141857557,0.5272671568627451
COMISION ADMINISTRADORA DEL SISTEMA DE CREDITOS PARA ESTUDIOS SUPERIORES,0.0176038188578457,10.638297872340425,,,136.16417910447802,136.16417910447782,89.36170212765957,0.5080752951659627,0.0,normal,0.1286758400612152,51.671732522796354,0.030202988298695527,-0.4560868766154068,151.34817651442745,254.97779788125692,89.66565349544074,0.5647320019195055,0.0011775464652275778,normal,268,8692896,0.00502428371601543,90.37433155080214,0.0,49.19786096256685,0.7420883038530097,0.49376711945888535
DIRECCION GENERAL DE MOVILIZACION NACIONAL,0.017456437408527564,8.814589665653495,,,153.30496453900733,153.30496453900724,90.88145896656535,0.5436346260248487,0.0,normal,0.12548286191432442,41.641337386018236,0.028697082073467606,-0.42453082837735934,161.61202287178207,268.89722211090725,91.48936170212765,0.5730922796871705,0.0010944955396132831,normal,282,8109265,0.006567234360946552,91.71122994652407,0.0,49.19786096256685,0.7697192513368983,0.45798945003912067
DIRECCION DE COMPRAS Y CONTRATACION PUBLICA,0.017376599622154924,2.735562310030395,,,172.2659932659931,172.26599326599305,93.9209726443769,0.5800201793467781,0.0,normal,0.11761693863814922,17.62917933130699,0.022548214208997122,-0.459666513256062,177.1044779261774,283.7426815023833,97.56838905775076,0.5963113734888128,0.0010041477984067007,normal,297,7292092,0.009123710792241405,94.6524064171123,0.0,49.19786096256685,0.8017020457137778,0.4213986713986714
SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,0.017530108512575988,10.030395136778116,,,141.99633699633708,141.99633699633716,89.96960486322189,0.5201331025506852,0.0,normal,0.12538673562025218,41.03343465045592,0.0275263181945955,-0.48987165508329866,155.79467310027403,259.89581966161194,90.27355623100304,0.570676458242762,0.0011056053559555664,normal,273,6746880,0.005433515357265619,90.9090909090909,0.0,49.19786096256685,0.7517258142926592,0.48163111398405517
FONDO DE SOLIDARIDAD E INVERSION SOCIAL,0.018200272147230048,13.98176291793313,,,96.12820512820541,96.12820512820535,86.01823708206688,0.4108042954196812,0.0,normal,0.13705706853193972,77.81155015197568,0.03408936866707907,-0.47438758034463313,128.50207098977006,221.04006222438906,84.49848024316108,0.5491541495289319,0.001352198642254994,normal,234,5889097,0.002625328044387881,87.70053475935828,0.0,49.19786096256685,0.6825812228836645,0.5917244415098493
SUPERINTENDENCIA DE SALUD,0.017781206643905475,11.854103343465045,,,119.00787401574811,119.00787401574819,87.84194528875379,0.4685349370698745,0.0,normal,0.12692282671224753,46.808510638297875,0.02667236643225626,-0.5710928968386151,144.41155366810122,240.8993496845942,88.14589665653494,0.5685494238901623,0.0011861574091121324,normal,254,5717649,0.003827417685832528,89.3048128342246,0.0,49.19786096256685,0.7163723725313708,0.5335657153527745
CONTRALORIA GENERAL DE LA REPUBLICA,0.017380781716417746,3.64741641337386,,,174.24161073825488,174.24161073825476,94.22492401215806,0.5847033917391103,0.0,normal,0.11550814236749637,12.76595744680851,0.020550785284328882,-0.5290437224750982,180.27394131336698,284.70675722040244,98.78419452887537,0.604946111789822,0.0009760207237637622,normal,298,5608523,0.010485553058454746,96.2566844919786,0.0,49.19786096256685,0.8039289958407605,0.41669491333920866
SERVICIO DE COOPERACION TECNICA,0.017939043142729708,12.76595744680851,,,109.57723577235775,109.57723577235788,87.53799392097264,0.44543591777381203,0.0,normal,0.12331719337665115,33.130699088145896,0.022006426475462082,-0.6270428801236354,143.69950452568574,232.85539822268197,87.84194528875379,0.584144327340186,0.0011769821518853507,normal,246,4993878,0.003286476060374032,89.03743315508021,0.0,49.19786096256685,0.7024622293754218,0.5568276090924175
CORPORACION NACIONAL DE DESARROLLO INDIGENA,0.01810819328558563,13.37386018237082,,,100.21518987341818,100.21518987341814,86.62613981762918,0.42284890241948603,-8.566996732041485e-20,normal,0.13753024301610428,78.419452887538,0.03498460942249551,-0.5294134091591114,128.7279479391027,224.02024331211544,84.80243161094225,0.5431558984772266,0.001325720835081284,normal,237,4876858,0.0030357496401569152,88.23529411764706,0.0,49.19786096256685,0.6874452220966124,0.5795966530787384
SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,0.01793723637866057,12.462006079027356,,,109.57723577235774,109.57723577235787,87.2340425531915,0.4454359177738119,0.0,normal,0.12619816315926946,44.07294832826747,0.024887396258080396,-0.6099527375340379,140.12303937116187,232.90753398995733,87.2340425531915,0.569605851102284,0.0012000909777707901,normal,246,4683811,0.003281324482569925,88.77005347593582,0.0,49.19786096256685,0.7024622293754218,0.5568276090924175
MINISTERIO DE SALUD,0.017781589127374525,12.158054711246201,,,119.64566929133866,119.6456692913387,88.14589665653494,0.4710459420918845,0.0,normal,0.12173516613002713,29.48328267477204,0.021484705850035868,-0.6622811485069873,147.97610899500123,240.7860735624565,88.75379939209726,0.5825831062795324,0.0011390818934069408,normal,254,4455870,0.004008803905994234,89.83957219251337,0.0,49.19786096256685,0.7163723725313708,0.5310447854097289
DEFENSORIA PENAL PUBLICA,0.018491695137074365,15.80547112462006,,,81.09909909909949,81.09909909909939,84.19452887537993,0.36531125720315083,0.0,normal,0.13096004985925683,58.96656534954408,0.026248170754541195,-0.6714407938416151,124.30185783522568,208.91803039185348,83.28267477203647,0.5599182785370526,0.001338104070923493,normal,222,3246094,0.0018834710313483725,86.09625668449198,0.0,49.19786096256685,0.6637945837217288,0.6375606375606375
SUPERINTENDENCIA DE PENSIONES,0.018440200427244837,14.893617021276595,,,83.49107142857164,83.49107142857169,85.1063829787234,0.37272799744898055,0.0,normal,0.12940904385145102,54.1033434650456,0.024994312516419565,-0.6652156692934651,125.89975131245264,210.92615208983514,83.58662613981764,0.5620524612163064,0.001289956125791868,normal,224,3220895,0.001987319232824774,86.63101604278076,0.0,49.19786096256685,0.6668535449370364,0.6300848814862268
INSTITUTO DE SEGURIDAD LABORAL,0.01833962706339831,14.285714285714285,,,88.24561403508737,88.24561403508736,85.71428571428571,0.38704216682055864,0.0,normal,0.12371216734699099,35.56231003039514,0.01988385405048139,-0.7448788403511148,131.66232533096164,214.81136938619343,85.1063829787234,0.5774663391708844,0.001229841755791816,normal,228,3063878,0.0021968078148011227,87.16577540106952,0.0,49.19786096256685,0.6730568337271483,0.6156580879511554
MINISTERIO DE EDUCACION,0.01869969795017001,16.717325227963524,,,74.18691588785097,74.186915887851,83.28267477203647,0.3466678312516401,-9.668246828671114e-20,normal,0.1312273342509349,59.87841945288754,0.02529947447964015,-0.7141129316748404,120.62427422813401,201.03477145369075,82.67477203647417,0.5636648328417477,0.001397267792912618,normal,214,3038764,0.0017278051485961996,85.29411764705883,0.0,49.19786096256685,0.6518343209519679,0.6563994559255847
SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES,0.018139139014262146,13.677811550151976,,,98.05932203389855,98.05932203389854,86.32218844984803,0.4155056018385532,0.0,normal,0.12499996248300446,40.121580547112465,0.0223142366965918,-0.7102015881311106,135.11155674589747,222.83878649991613,86.32218844984803,0.5725065963809215,0.0012114420568712838,normal,236,3022875,0.0027094264698239723,87.96791443850267,0.0,49.19786096256685,0.6858162049826393,0.5869816083663902
AFP UNO,0.01937278038038781,20.364741641337385,,,50.854922279792454,50.85492227979244,79.63525835866263,0.26349700663104897,0.0,normal,0.1395363690109417,82.67477203647417,0.030186468632774632,-0.6937936519797482,103.68034433638185,180.03367256962594,77.50759878419453,0.5372038566651909,0.0015556841257275042,normal,193,2821889,0.0009224085809432755,82.0855614973262,0.0,49.19786096256685,0.6223966419412339,0.7403389464594128
CAJA DE PREVISION DE LA DEFENSA NACIONAL,0.019180286106865625,18.237082066869302,,,56.91959798994938,56.91959798994938,81.7629179331307,0.2860281306027607,0.0,normal,0.13111069672172243,59.57446808510638,0.02277511293352638,-0.763669886274887,111.13269714886998,186.04723706718485,80.24316109422493,0.5584557645671858,0.0013955768708135711,normal,199,2375003,0.0010955889936199311,83.9572192513369,0.0,49.19786096256685,0.6305325457574592,0.7175777879295467
SUPERINTENDENCIA DE INSOLVENCIA Y REEMPRENDIMIENTO,0.018461603169035147,15.19756838905775,,,82.21076233183823,82.21076233183828,84.49848024316108,0.3686581270486019,0.0,normal,0.11913764209276505,23.404255319148938,0.014574669999310327,-0.8043954827486497,132.25456381540195,209.75724038278588,85.41033434650456,0.5930697928941792,0.0012018336224570592,normal,223,2339496,0.00192684974129453,86.36363636363636,0.0,49.19786096256685,0.6653205482820087,0.6341857552619884
INSTITUTO NACIONAL DE PROPIEDAD INDUSTRIAL,0.01834436848969824,14.58966565349544,,,87.5638766519823,87.5638766519821,85.41033434650456,0.3857439500087326,0.0,normal,0.11604202290203361,13.37386018237082,0.012068075286486485,-0.7907086221430045,136.71009784047493,213.6665925712886,86.62613981762918,0.6022471270505504,0.001164881356094411,normal,227,2314620,0.0022214442899635696,87.43315508021391,0.0,49.19786096256685,0.6714952169435587,0.6169739971151222
SUBSECRETARIA GENERAL DE LA PRESIDENCIA DE LA REPUBLICA,0.01749729346678693,9.422492401215806,,,149.83453237410112,149.83453237410103,90.5775075987842,0.538973138036335,0.0,normal,0.10950890282498564,1.5197568389057752,0.012249804159592856,-0.7212692450768328,172.96373085944487,264.53107253877107,96.35258358662614,0.6221716937390103,0.0009678712161903187,normal,278,2270255,0.007311629789463316,92.7807486631016,0.0,49.19786096256685,0.7616169434280889,0.4626912188660624
SUBSECRETARIA DE SERVICIOS SOCIALES,0.019510275247913753,20.972644376899694,,,48.02127659574448,48.021276595744474,79.33130699088146,0.2554323223177898,0.0,normal,0.13730516194003758,78.11550151975683,0.027085611786449443,-0.7218355983257397,103.15868718741254,175.0792973344986,77.20364741641338,0.5487164212096411,0.0015631718807750388,normal,188,2253117,0.0008632476565556342,81.81818181818183,0.0,49.19786096256685,0.6157754010695187,0.7485493230174082
UNIVERSIDAD DE LA FRONTERA,0.019369477161382473,20.060790273556233,,,52.604166666666416,52.604166666666444,80.24316109422493,0.27398003472222093,0.0,normal,0.1336648399284124,70.82066869300911,0.024142826154176955,-0.7911456872983912,107.840469483029,178.99688314007753,78.72340425531915,0.5616691118907761,0.001559435582881962,normal,192,2219504,0.001028263490802573,82.88770053475936,0.0,49.19786096256685,0.6210610268297722,0.7298211169284468
CORPORACION DE ASISTENCIA JUDICIAL DE LA REGION METROPOLITANA,0.019242419762293482,19.148936170212767,,,54.71573604060888,54.715736040608924,80.85106382978722,0.2777448529980146,-1.0667106855142796e-19,normal,0.1277067316916249,48.632218844984806,0.019036480873699246,-0.8116252384571415,112.55819316619694,183.89472238882772,80.85106382978722,0.5713613866304413,0.0014018846362998777,normal,197,1987500,0.0010138239707479385,82.62032085561498,0.0,49.19786096256685,0.627797046643544,0.7259401222417902
MUNICIPALIDAD DE PUENTE ALTO,0.020425653330688156,27.96352583586626,,,23.807453416148842,23.80745341614886,72.3404255319149,0.147872381466763,-1.357064836549035e-19,normal,0.13296403079648295,66.56534954407294,0.01760781305388423,-0.8947746145496609,89.04133891977777,148.02243654545228,70.51671732522796,0.5530517945327812,0.0016156023006283187,normal,161,1903419,0.0003182736641756679,75.66844919786097,0.0,49.19786096256685,0.5823228138886797,0.8574534161490683
UNIVERSIDAD DE CHILE,0.018605585628967827,16.109422492401215,,,76.47465437788044,76.47465437788057,83.58662613981764,0.3524177621100481,0.0,normal,0.1200125598847762,25.53191489361702,0.014545938479903056,-0.8424432575267717,127.76242375149629,203.77693590361358,84.19452887537993,0.5887669297303977,0.0012183563658914585,normal,217,1717415,0.0018019220253330458,85.56149732620321,0.0,49.19786096256685,0.6562685680332739,0.6505803038061102
SERVICIO DE SALUD METROPOLITANO SUR ORIENTE,0.02034418212627529,26.74772036474164,,,26.390243902438907,26.39024390243893,72.94832826747721,0.1609161213563348,0.0,normal,0.13085088663880962,58.35866261398176,0.016106349424889227,-0.946147699524866,91.5011497589579,150.99567366296486,72.03647416413374,0.5579338399936457,0.0015825913883839066,normal,164,1621426,0.00036478112849646017,76.47058823529412,0.0,49.19786096256685,0.5858591872523761,0.844231632500374
MUNICIPALIDAD DE SANTIAGO,0.01931163495761619,19.45288753799392,,,53.15544041450749,53.155440414507474,80.54711246200608,0.275416789712474,0.0,normal,0.12341109637323448,33.73860182370821,0.014061195995067402,-0.8490130818960596,111.52782118519877,179.82145527531702,80.54711246200608,0.5778643584725325,0.0013368412851390472,normal,193,1425916,0.0010354565188811255,83.15508021390374,0.0,49.19786096256685,0.6223966419412339,0.7283570811744386
SERVICIO DE SALUD MAULE,0.02035043598653107,27.0516717325228,,,26.83439490445862,26.834394904458616,73.25227963525836,0.17091971276725235,0.0,normal,0.1408104520002688,83.58662613981764,0.024620687042896883,-0.8154924146578542,83.54996238225263,144.1306182395319,68.38905775075987,0.532165365492055,0.00176182295484459,normal,157,1416065,0.0004506294524993984,78.34224598930481,0.0,49.19786096256685,0.5776735299454567,0.8343949044585988
GENDARMERIA DE CHILE,0.019891833784854217,23.10030395136778,,,36.68361581920947,36.68361581920948,76.89969604863222,0.20725206677519475,0.0,normal,0.1316313034232401,61.39817629179332,0.019414165914522552,-0.7986177418105835,98.15429132008123,163.95114555476965,74.46808510638297,0.554544018757521,0.001517612071963356,normal,177,1405938,0.0005630173398056811,79.41176470588235,0.0,49.19786096256685,0.6016932193402781,0.7972521828454032
MUNICIPALIDAD DE LA FLORIDA,0.020546562291365415,28.87537993920973,,,21.280254777070084,21.280254777070077,71.12462006079028,0.13554302405777124,0.0,normal,0.13005869273342457,55.92705167173252,0.01386892777605267,-0.922620622182028,88.10167392164041,143.96755218343017,69.90881458966565,0.5611571587365631,0.001591157934735902,normal,157,1405826,0.0002664365731261263,74.33155080213903,0.0,49.19786096256685,0.5776735299454567,0.8699983668136534
SUBSECRETARIA DE TELECOMUNICACIONES,0.019022095105698338,17.325227963525837,,,61.10784313725518,61.10784313725518,82.67477203647417,0.29954825067281954,0.0,normal,0.1200972868067193,25.835866261398177,0.012583873103099358,-0.8705990123651514,120.01699993145127,190.77737150302858,82.06686930091185,0.5883186271149572,0.0012559577973552595,normal,204,1383731,0.0011829858321575288,84.49197860962568,0.0,49.19786096256685,0.6374767367900304,0.7039022505553946
SERVICIO NACIONAL DE ADUANAS,0.019187856308615494,18.541033434650455,,,56.1457286432157,56.14572864321574,81.45896656534954,0.28213933991565676,0.0,normal,0.12360644691835719,34.650455927051674,0.015270863130161141,-0.8825918759464008,114.64576877967471,185.82337572539626,81.15501519756839,0.5761093908526368,0.001300668029589207,normal,199,1352495,0.001042398885847242,83.42245989304813,0.0,49.19786096256685,0.6305325457574592,0.7214862189736562
SUPERINTENDENCIA DE EDUCACION,0.019143332616150997,17.62917933130699,,,57.75999999999991,57.759999999999856,82.06686930091185,0.28879999999999956,0.0,normal,0.11963197091229254,24.316109422492403,0.011462461427887108,-0.9099748413154601,118.71997088723863,186.81533478863915,81.7629179331307,0.5935998544361931,0.0012643292446929465,normal,200,1327651,0.0011058764696164237,84.22459893048129,0.0,49.19786096256685,0.6319092543726501,0.7147738693467337
DIRECCION DE PREVISION DE CARABINEROS DE CHILE,0.020108835399269442,24.620060790273556,,,30.777777777778265,30.777777777778287,75.37993920972644,0.1799870045484109,0.0,normal,0.1299809697342322,55.01519756838906,0.01662124471541776,-0.893635485709165,96.5202298327142,157.9056727204852,74.16413373860182,0.5644457884954046,0.0015776589651778118,normal,171,1301739,0.0004362561761665223,78.07486631016043,0.0,49.19786096256685,0.5942801611964553,0.8248366013071895
CONSEJO NACIONAL DE TELEVISION,0.019497543975987228,20.66869300911854,,,46.79999999999971,46.79999999999975,79.0273556231003,0.2463157894736827,0.0,normal,0.12250451717261655,31.00303951367781,0.012635570864656262,-0.8569632659112294,110.3279619239066,176.82627418143224,79.93920972644378,0.5806734838100347,0.0013211174035601318,normal,190,1195981,0.0007785698628377291,81.55080213903744,0.0,49.19786096256685,0.6184069198775081,0.7576719576719577
SUBSECRETARIA GENERAL DE GOBIERNO,0.01848552793447062,15.501519756838904,,,82.80180180180213,82.80180180180211,84.80243161094225,0.3729810891973069,0.0,normal,0.11040618367334155,3.343465045592705,0.005694304568625921,-0.9095654923051955,137.4830084329233,208.57092788420331,86.93009118541033,0.6192928307789338,0.0010660822488022545,normal,222,1174738,0.0020779542641021736,86.89839572192514,0.0,49.19786096256685,0.6637945837217288,0.6298561004443357
COMISION PARA LA INTEGRIDAD PUBLICA Y TRANSPARENCIA,0.018063563145179578,13.069908814589665,,,102.966527196653,102.96652719665289,86.93009118541033,0.4308222895257448,-8.482270680363058e-20,normal,0.10646948845374979,0.60790273556231,0.004202274601382894,-0.9145992601152041,151.03119838449788,225.43582852955547,89.36170212765957,0.6319297003535477,0.00102725126217618,normal,239,1122050,0.0032168331910123783,88.50267379679144,0.0,49.19786096256685,0.690726583538601,0.5715692134594423
SUBSECRETARIA DEL INTERIOR,0.018628412848499754,16.41337386018237,,,76.50925925925897,76.50925925925893,83.89057750759878,0.3542095336076804,0.0,normal,0.11094703404149305,4.86322188449848,0.005327378857684098,-0.968921112280684,133.75134596643784,202.53768375963605,85.71428571428571,0.619219194289064,0.0011385388618645705,normal,216,1105596,0.0018367150406202331,85.8288770053476,0.0,49.19786096256685,0.6547837975173615,0.6487941429801894
INSTITUTO DE DESARROLLO AGROPECUARIO,0.02000970131153216,24.012158054711247,,,33.62068965517205,33.620689655172065,75.98784194528876,0.19322235434006926,0.0,normal,0.12710640398604756,47.41641337386018,0.014322897912482119,-0.9315710372090382,99.31324003040913,160.88315455186842,75.6838905775076,0.5707657473012019,0.0014595483638390066,normal,174,1097272,0.0004939481935015256,78.87700534759358,0.0,49.19786096256685,0.5979637159146153,0.811441100259119
CORPORACION DE FOMENTO DE LA PRODUCCION,0.019212374515264644,18.84498480243161,,,55.50505050505043,55.505050505050406,81.15501519756839,0.28032853790429507,0.0,normal,0.11137268264614318,5.47112462006079,0.002870187904259733,-0.9822779725281278,122.41325180185238,184.56401753743995,82.97872340425532,0.618248746474002,0.0011773315698453315,normal,198,1092772,0.0010851388024373592,83.68983957219251,0.0,49.19786096256685,0.6291618228318995,0.723324616725632
